	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
c44689	14	-1	0	0	45	32	0	0	0	32	-1	0	2	-1	19	-1	-1	0	0	0	0	0	19	47	24	-1	-1	0	-1	0
c44708	25	0	0	8	-1	16	21	-1	-1	0	0	-1	0	0	-1	49	7	22	-1	0	0	0	0	-1	21	0	0	-1	0	29
c44744	-1	-1	44	49	0	0	0	-1	0	0	-1	-1	14	-1	-1	0	4	22	-1	33	0	0	0	0	0	0	13	-1	38	15
c44749	0	10	-1	23	0	0	0	0	0	9	-1	0	0	0	0	-1	4	0	-1	-1	0	10	-1	-1	0	0	-1	7	-1	15
c44767	-1	0	44	-1	-1	0	0	11	0	-1	0	23	0	-1	2	-1	4	15	0	0	22	-1	0	0	-1	0	0	7	38	-1
c44773	0	13	44	0	0	7	-1	0	0	9	24	37	-1	0	0	-1	4	0	0	13	-1	0	-1	-1	0	-1	0	7	38	15
c44781	0	0	-1	0	0	0	0	-1	0	-1	24	37	-1	-1	0	0	4	7	0	13	-1	39	0	0	0	0	0	7	38	15
c44785	0	24	0	0	38	0	15	0	0	0	13	0	23	0	-1	0	0	0	0	-1	0	-1	0	-1	-1	0	-1	0	48	-1
c44836	-1	-1	-1	0	15	0	0	-1	0	8	-1	0	-1	0	32	-1	4	0	0	0	-1	0	0	19	0	32	-1	7	38	15
c44840	-1	0	0	0	38	-1	0	0	-1	0	-1	22	0	0	-1	0	0	0	4	15	0	0	-1	0	0	8	23	0	0	0
c44858	0	25	44	0	0	41	0	-1	0	-1	-1	50	14	-1	0	0	4	0	0	2	-1	0	7	0	1	-1	-1	0	38	15
c44859	0	0	44	-1	0	41	-1	0	0	-1	-1	-1	14	-1	0	0	4	0	0	2	0	0	7	35	-1	0	13	0	38	15
c44876	-1	0	-1	0	0	0	0	-1	14	-1	-1	32	-1	-1	-1	0	4	0	0	-1	0	0	-1	39	0	-1	13	-1	38	-1
c44893	-1	0	36	0	0	-1	0	25	0	0	8	-1	50	0	0	49	0	0	0	13	0	-1	50	0	0	-1	-1	19	-1	7
c44895	0	-1	0	-1	38	0	16	0	0	7	-1	-1	0	0	0	0	-1	23	0	0	21	0	19	0	15	-1	-1	0	-1	-1
c44918	0	0	-1	0	0	-1	-1	-1	0	22	0	-1	0	-1	0	49	0	5	-1	0	0	0	0	0	-1	35	15	0	0	-1
c44946	48	0	0	32	23	0	0	-1	20	22	0	-1	0	0	0	-1	47	0	2	23	0	0	0	0	21	0	-1	0	39	0
c44951	0	-1	-1	0	0	0	-1	0	0	-1	24	37	-1	48	35	22	4	-1	0	13	-1	0	0	-1	0	-1	0	7	38	15
c44960	0	32	13	0	0	0	0	0	0	-1	0	14	0	21	0	0	0	49	40	0	0	0	19	12	24	9	9	0	0	0
c44988	-1	-1	44	0	0	0	0	0	0	0	-1	8	7	-1	-1	12	4	0	0	0	0	0	0	-1	0	-1	13	-1	38	15
c44996	0	-1	44	23	32	32	-1	-1	0	0	-1	-1	0	13	0	0	4	29	22	0	0	0	-1	32	-1	10	0	7	38	15
c45011	-1	48	-1	20	38	0	0	0	0	0	0	0	2	-1	-1	24	0	35	0	14	-1	-1	0	-1	0	0	0	0	0	23
c45014	0	-1	-1	19	0	0	23	0	-1	-1	0	8	40	10	21	15	11	21	0	0	-1	0	19	0	24	0	0	8	-1	32
c45015	-1	0	-1	19	0	0	23	0	33	-1	0	8	40	-1	0	15	11	21	0	0	-1	0	19	0	24	0	0	8	0	32
c45030	0	0	0	-1	0	-1	22	0	0	0	7	-1	-1	-1	32	-1	1	-1	0	-1	-1	0	0	0	48	0	0	7	2	0
c45037	-1	0	0	0	0	0	-1	0	21	-1	0	-1	40	0	0	0	0	0	0	0	-1	12	-1	0	24	0	-1	8	0	0
c45041	0	-1	-1	0	0	20	0	0	0	0	19	0	0	13	0	0	4	0	0	0	0	0	32	0	0	0	7	0	-1	15
c45094	0	-1	44	0	29	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	32	4	0	0	-1	-1	0	7	0	0	0	13	0	38	15
c45103	0	0	-1	0	19	0	33	-1	0	0	30	0	0	-1	0	0	1	0	32	0	-1	0	0	39	0	0	9	10	-1	0
c45125	-1	0	32	0	-1	-1	0	-1	0	-1	-1	-1	0	0	0	-1	0	0	25	0	-1	0	36	0	21	-1	48	0	27	50
c45149	0	-1	0	0	0	0	23	-1	24	10	0	-1	49	-1	0	-1	0	34	-1	-1	-1	19	36	0	21	-1	-1	2	0	50
c45154	0	-1	0	33	38	0	0	47	0	0	7	-1	13	0	0	0	13	49	-1	-1	0	23	-1	0	0	-1	23	-1	8	-1
c45188	47	13	22	19	0	0	0	23	1	0	0	0	0	0	33	0	-1	0	0	0	0	0	0	-1	-1	21	0	-1	-1	0
c45222	25	-1	44	0	0	32	0	-1	0	9	24	37	-1	0	0	0	-1	0	49	13	-1	1	-1	0	0	0	0	-1	38	15
c45246	0	0	44	-1	-1	0	0	0	0	-1	-1	50	14	24	0	0	4	0	0	0	7	12	7	0	0	0	13	0	-1	15
c45247	0	0	44	-1	0	0	-1	0	0	0	-1	50	14	24	0	-1	4	-1	0	0	-1	12	-1	0	0	32	13	0	-1	-1
c45281	0	-1	0	0	0	0	-1	-1	0	-1	-1	-1	30	-1	0	-1	0	0	0	0	-1	0	-1	0	21	0	-1	0	27	50
c45304	0	-1	8	50	-1	13	0	-1	0	0	-1	0	0	0	0	0	1	0	1	0	0	0	-1	0	23	0	0	0	0	0
c45310	0	-1	-1	0	0	-1	47	0	38	0	-1	25	43	-1	-1	-1	4	0	0	0	-1	0	0	0	0	0	13	-1	38	15
c45330	-1	0	-1	7	0	0	0	-1	0	-1	0	0	-1	-1	0	0	4	0	0	0	0	0	32	0	0	0	7	0	38	15
c45397	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	0	0	-1	-1	0	0	-1	24	0	-1	20	0	-1
c45455	22	12	-1	-1	0	-1	0	-1	23	0	2	-1	-1	13	0	0	4	0	0	-1	0	0	9	37	-1	-1	0	-1	38	-1
c45478	26	0	0	23	-1	-1	0	-1	-1	-1	-1	-1	-1	0	0	49	35	5	0	0	0	-1	-1	-1	21	33	10	0	0	-1
c45496	0	0	0	19	0	0	0	-1	0	-1	32	0	-1	0	0	47	-1	-1	0	-1	0	0	-1	-1	0	0	0	32	0	0
c45528	0	0	-1	9	0	0	15	-1	0	19	0	-1	-1	0	26	49	-1	34	0	0	-1	0	-1	16	21	0	0	0	-1	-1
c45551	19	-1	44	-1	0	0	0	0	0	0	0	0	-1	-1	-1	0	4	-1	0	0	0	0	0	0	0	-1	13	-1	38	15
c45643	0	32	44	0	-1	-1	0	0	0	0	-1	50	14	24	0	0	4	0	-1	24	0	23	7	-1	-1	29	-1	0	38	15
c45651	-1	-1	-1	13	0	26	47	20	0	15	0	0	50	0	-1	49	40	0	0	13	0	23	50	23	0	0	-1	-1	-1	0
c45675	0	0	44	0	0	0	0	12	0	0	-1	0	0	0	0	-1	4	15	0	0	-1	36	0	0	25	0	0	7	38	-1
c45707	48	-1	0	-1	41	5	7	-1	0	0	0	-1	0	-1	-1	49	44	39	0	-1	1	-1	0	-1	21	0	0	23	0	-1
c45742	0	-1	44	36	23	0	0	0	39	0	-1	0	0	-1	0	0	4	0	0	36	0	50	0	0	0	0	13	-1	38	15
c45745	0	13	44	0	0	0	-1	0	0	9	24	-1	-1	0	0	34	4	0	0	13	-1	-1	0	-1	0	0	0	7	38	15
c45747	0	-1	0	0	-1	0	0	-1	0	-1	0	-1	44	39	-1	49	0	0	0	2	0	0	0	-1	21	-1	0	8	0	44
c45761	0	-1	0	-1	-1	-1	0	0	0	-1	-1	1	0	39	0	0	1	-1	-1	13	0	0	0	48	0	0	-1	0	-1	0
c45766	48	-1	-1	0	-1	-1	36	-1	0	22	1	-1	0	0	-1	49	0	5	39	0	-1	-1	0	-1	21	0	0	-1	-1	0
c45774	-1	14	0	-1	-1	0	0	0	0	-1	0	0	-1	0	0	49	0	0	7	0	-1	-1	49	-1	-1	0	-1	48	0	2
c45776	0	0	-1	-1	13	-1	36	-1	0	22	0	-1	0	-1	-1	49	0	5	39	0	0	-1	0	-1	21	0	-1	0	0	0
c45793	48	13	0	-1	0	0	0	0	1	10	0	0	0	0	33	0	-1	0	0	48	-1	0	0	0	0	0	0	13	0	0
c45842	17	0	-1	2	0	-1	-1	-1	19	0	9	-1	0	33	-1	49	1	0	23	2	1	13	-1	15	-1	0	32	-1	-1	50
c45844	0	1	44	-1	0	-1	0	0	0	0	0	0	-1	-1	0	-1	4	0	0	0	0	-1	-1	41	39	-1	32	7	-1	15
c45872	0	0	-1	0	0	39	0	0	-1	0	-1	0	1	-1	0	-1	4	8	32	-1	38	7	-1	0	-1	0	-1	-1	38	-1
c45873	-1	0	-1	-1	0	39	0	13	15	0	-1	0	1	-1	0	0	4	8	-1	0	38	7	-1	0	0	-1	13	-1	38	15
c45883	0	0	0	-1	0	0	7	-1	0	0	-1	-1	0	0	0	-1	-1	0	0	8	-1	14	-1	0	21	7	-1	23	0	0
c45914	-1	1	44	-1	-1	-1	0	0	-1	0	-1	0	0	0	0	-1	4	0	0	-1	0	0	-1	0	0	7	32	-1	38	15
c45978	0	-1	44	0	0	0	0	0	0	9	24	-1	-1	23	-1	23	4	0	0	13	-1	39	43	0	0	0	-1	7	38	-1
c45993	0	0	-1	-1	0	13	0	32	7	0	0	0	0	13	-1	0	-1	-1	0	1	-1	0	1	15	0	32	1	0	-1	15
c46003	0	0	44	23	0	0	0	0	0	-1	-1	-1	14	-1	0	32	4	32	0	-1	-1	0	7	0	0	0	13	-1	38	15
c46019	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	0	32	-1	1	0	0	0	0	-1	7	0	48	17	-1	-1	-1	0
c46034	10	0	44	0	0	-1	0	0	7	0	0	19	0	13	7	0	4	0	0	-1	48	0	0	0	0	-1	0	-1	38	15
c46061	-1	0	42	0	13	-1	8	0	50	20	0	-1	-1	0	0	0	0	7	0	0	0	0	19	32	24	0	0	1	-1	0
c46081	0	0	0	0	-1	-1	0	-1	0	22	0	-1	20	0	2	49	-1	0	0	-1	0	0	7	0	21	7	0	17	19	0
c46093	0	0	0	-1	0	-1	-1	-1	0	0	23	-1	49	0	7	-1	0	0	0	15	44	22	0	7	-1	0	0	0	13	32
c46102	48	15	0	0	23	0	22	-1	39	22	0	-1	0	0	12	49	21	-1	0	0	0	0	10	-1	21	0	10	0	0	0
c46122	-1	0	48	-1	19	10	0	-1	-1	0	32	-1	0	32	0	49	7	0	0	33	0	7	2	0	-1	31	0	0	0	0
c46140	0	0	0	13	-1	20	13	-1	0	-1	19	15	0	-1	0	49	48	32	22	0	-1	0	0	0	21	0	0	-1	0	32
c46211	35	0	0	25	-1	13	0	0	-1	0	26	13	-1	0	-1	0	1	0	0	9	29	2	13	0	0	0	0	10	-1	-1
c46231	-1	0	0	14	38	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	-1	0	0	12	0	23	-1	0	-1
c46233	0	10	44	23	0	0	0	0	-1	9	0	0	0	0	0	-1	-1	0	0	0	-1	10	0	-1	0	-1	-1	7	-1	15
c46250	0	0	0	0	-1	21	-1	-1	0	-1	0	0	2	13	2	0	8	7	0	0	0	29	19	0	24	48	0	0	0	0
c46253	0	-1	44	0	0	0	23	0	-1	0	-1	-1	-1	0	-1	0	4	-1	0	-1	0	7	0	0	0	-1	-1	7	38	15
c46260	0	0	44	-1	0	0	0	0	19	0	-1	0	0	-1	0	0	4	-1	0	-1	0	-1	-1	39	0	0	13	-1	38	-1
c46272	0	0	30	-1	0	0	-1	0	0	0	-1	-1	0	-1	32	-1	1	0	-1	0	0	0	0	0	48	0	0	7	2	32
c46279	0	0	0	-1	38	0	-1	0	-1	-1	0	0	8	0	0	0	0	-1	0	0	0	0	0	-1	-1	0	0	32	0	0
c46288	0	15	44	-1	0	0	23	0	0	0	0	0	7	0	0	0	4	0	0	-1	0	7	-1	49	0	48	-1	7	38	-1
c46309	-1	0	-1	-1	0	0	0	4	0	28	0	-1	22	-1	0	36	4	-1	-1	0	0	23	0	0	-1	0	13	0	38	15
c46327	-1	0	0	0	32	-1	-1	0	-1	-1	36	-1	49	22	0	-1	0	33	-1	0	0	13	-1	0	24	0	47	0	0	-1
c46342	0	0	44	0	0	0	-1	0	0	48	-1	0	0	-1	0	0	4	-1	32	0	0	7	0	-1	0	14	13	-1	-1	15
c46359	0	0	-1	-1	-1	0	0	-1	0	0	-1	-1	-1	0	0	49	0	0	0	2	-1	0	0	36	-1	-1	-1	0	-1	0
c46387	15	0	0	19	0	-1	2	-1	1	0	0	-1	0	0	0	13	1	0	0	0	-1	7	0	0	0	0	-1	-1	0	0
c46390	-1	0	-1	-1	-1	-1	-1	0	7	0	7	0	2	13	0	32	4	-1	0	0	-1	0	9	0	1	33	0	-1	38	15
c46392	2	-1	0	-1	0	-1	0	1	0	-1	0	-1	2	-1	0	0	-1	0	21	0	0	0	19	8	24	-1	0	10	0	0
c46398	0	28	44	0	-1	0	0	0	1	-1	-1	0	0	0	0	-1	4	-1	1	0	23	-1	0	46	-1	0	-1	-1	38	15
c46412	0	14	0	2	0	32	49	0	-1	7	0	7	0	0	0	49	0	0	0	-1	32	-1	0	0	21	12	-1	48	0	0
c46413	0	14	0	-1	0	32	49	0	-1	7	0	-1	-1	0	0	49	0	0	47	-1	32	10	0	0	21	12	0	-1	0	0
c46437	-1	0	44	-1	0	0	-1	-1	-1	19	0	0	0	13	9	0	4	0	0	35	0	0	0	-1	0	0	0	0	38	15
c46438	-1	0	44	23	-1	0	0	32	0	0	-1	-1	-1	0	3	-1	4	-1	0	0	0	10	12	-1	0	-1	-1	-1	-1	15
c46442	-1	0	15	0	0	0	0	-1	15	0	0	1	50	-1	-1	49	28	48	0	13	0	8	-1	0	-1	0	-1	19	-1	0
c46454	0	0	-1	7	0	10	32	0	21	-1	0	33	0	-1	-1	49	-1	32	0	0	-1	0	0	32	21	-1	0	-1	0	-1
c46486	0	0	0	0	-1	0	-1	-1	2	0	-1	0	0	24	0	49	48	-1	0	-1	7	0	-1	10	-1	0	0	48	0	0
c46530	0	-1	44	1	20	15	0	0	0	-1	-1	0	-1	-1	0	0	-1	0	0	0	-1	0	0	0	0	0	-1	-1	38	-1
c46540	-1	0	0	0	-1	0	-1	0	0	36	0	0	0	0	-1	-1	39	-1	0	13	0	0	45	-1	32	0	16	19	-1	8
c46597	35	30	44	0	0	0	0	-1	-1	-1	0	0	0	13	9	0	-1	0	21	35	-1	0	0	-1	0	0	0	0	38	15
c46618	-1	9	0	-1	0	-1	0	-1	1	32	0	22	-1	0	0	0	-1	0	0	0	48	0	13	0	3	0	0	0	13	0
c46631	0	0	43	0	32	0	14	-1	0	-1	0	-1	0	-1	-1	49	30	0	-1	0	0	0	48	13	-1	-1	0	0	10	0
c46654	10	0	43	-1	0	7	0	-1	-1	0	-1	-1	0	0	-1	49	0	-1	-1	0	-1	0	0	0	-1	0	0	20	10	32
c46668	0	0	0	-1	50	0	-1	-1	12	0	-1	-1	0	9	0	49	0	0	0	17	-1	0	0	23	21	0	-1	-1	-1	0
c46673	0	-1	-1	19	36	0	0	-1	-1	0	0	0	0	0	-1	38	-1	-1	0	19	10	-1	23	0	34	0	-1	0	0	0
c46695	0	13	0	19	11	32	0	-1	1	-1	-1	7	36	0	33	-1	-1	0	0	0	10	0	0	0	0	-1	23	0	-1	-1
c46698	0	-1	0	0	0	-1	0	0	0	4	-1	-1	0	39	0	0	0	-1	-1	-1	0	0	0	48	0	-1	-1	0	0	0
c46731	-1	0	-1	-1	0	0	0	0	0	8	0	0	-1	0	0	0	1	0	14	0	0	0	7	0	0	0	20	10	-1	0
c46744	0	-1	44	0	0	-1	0	0	0	0	-1	-1	14	24	0	32	-1	47	0	0	0	-1	7	0	0	0	13	0	38	15
c46745	0	19	44	0	0	0	-1	0	0	-1	-1	-1	-1	-1	0	32	-1	-1	0	0	0	0	7	0	0	0	13	0	38	15
c46750	-1	0	38	0	1	0	0	-1	-1	0	0	-1	40	0	0	49	1	0	-1	-1	-1	0	36	38	21	27	0	0	-1	50
c46751	43	0	0	0	1	-1	-1	-1	0	-1	0	-1	40	-1	0	-1	1	0	15	0	-1	0	36	-1	21	27	0	-1	0	50
c46799	-1	1	-1	-1	0	0	0	-1	-1	0	7	0	0	0	0	0	0	0	0	29	0	0	-1	21	-1	0	2	20	-1	0
c46809	0	-1	-1	39	-1	-1	0	-1	-1	0	0	-1	0	19	0	49	7	4	7	0	1	-1	0	-1	-1	-1	0	0	38	0
c46812	48	0	44	0	7	0	-1	-1	0	0	-1	1	14	24	-1	0	4	-1	0	-1	0	0	7	0	-1	0	13	0	38	15
c46813	48	0	44	0	-1	0	-1	-1	0	0	-1	1	14	24	-1	0	4	-1	-1	-1	-1	-1	-1	-1	-1	0	13	0	38	15
c46818	0	0	0	-1	0	0	0	-1	12	-1	2	-1	0	17	0	49	0	0	-1	17	25	0	50	0	21	0	0	-1	30	-1
c46828	-1	-1	0	-1	0	-1	39	-1	0	0	-1	0	-1	39	0	-1	0	-1	-1	13	0	-1	0	48	0	0	0	0	0	0
c46854	0	-1	-1	0	0	-1	-1	-1	0	22	1	-1	0	0	0	49	39	5	39	29	-1	0	0	0	21	0	0	0	0	0
c46878	0	0	41	-1	38	48	0	38	0	0	-1	0	0	0	7	36	-1	15	0	0	-1	0	0	0	0	0	-1	9	0	48
c46907	0	49	43	0	0	0	0	-1	15	0	22	-1	-1	0	49	49	4	0	-1	31	40	0	0	23	-1	0	0	13	0	0
c46911	0	-1	0	0	-1	2	0	7	0	0	11	-1	0	0	-1	49	48	-1	19	0	0	0	0	41	-1	25	23	48	0	-1
c46949	-1	0	0	-1	0	0	7	-1	0	0	-1	-1	19	0	0	49	14	39	0	7	0	-1	-1	0	21	0	-1	23	0	0
c46955	0	-1	43	0	-1	0	0	-1	-1	0	0	-1	0	0	-1	49	30	0	0	0	0	-1	0	13	-1	43	0	0	-1	16
c46956	0	0	-1	8	0	40	25	-1	0	0	-1	0	0	-1	-1	0	1	0	34	0	0	48	25	0	-1	15	0	0	34	0
c46958	-1	0	44	0	-1	0	35	-1	-1	0	7	15	0	13	0	0	-1	0	0	0	0	0	15	-1	12	0	0	0	38	-1
c46981	0	0	9	0	0	1	15	0	-1	0	0	-1	0	0	32	0	19	0	0	-1	0	13	0	-1	0	0	-1	-1	-1	-1
c47010	30	0	-1	-1	0	20	0	-1	10	0	0	-1	0	0	2	49	-1	0	-1	23	-1	10	-1	0	21	0	-1	0	0	0
c47012	0	0	29	34	-1	0	20	15	0	20	-1	-1	5	-1	0	0	-1	0	-1	-1	0	26	-1	-1	-1	0	49	32	-1	0
c47015	10	1	44	0	30	0	34	0	-1	0	0	0	-1	32	0	-1	4	0	32	0	-1	-1	0	0	0	0	32	-1	38	15
c47039	0	0	-1	0	0	0	-1	-1	0	-1	0	0	-1	13	0	33	4	0	-1	0	0	-1	32	0	0	0	-1	0	38	15
c47044	-1	0	-1	-1	-1	0	0	-1	1	-1	48	-1	-1	0	0	0	-1	-1	0	0	25	-1	-1	-1	0	-1	-1	-1	0	0
c47089	-1	0	0	14	38	0	0	0	-1	0	-1	0	0	-1	0	0	13	0	0	0	0	0	0	0	-1	0	23	0	0	-1
c47103	0	49	0	0	-1	0	-1	0	0	0	0	8	40	0	0	-1	0	23	0	10	-1	0	19	-1	24	0	0	8	0	-1
c47112	-1	10	0	0	23	0	-1	-1	0	-1	0	-1	0	0	19	49	0	-1	0	0	0	0	0	0	-1	0	0	0	0	0
c47123	0	-1	0	0	0	0	0	-1	-1	22	0	-1	0	0	0	49	0	5	15	-1	0	30	-1	0	21	0	0	0	-1	30
c47126	-1	23	44	0	0	-1	7	10	0	0	-1	0	14	-1	43	0	-1	0	0	-1	0	0	4	0	0	0	13	0	-1	-1
c47146	0	15	0	-1	0	-1	-1	-1	0	0	-1	-1	0	39	0	0	-1	0	-1	13	0	0	0	-1	-1	0	-1	0	0	0
c47163	-1	23	49	0	0	0	-1	0	0	0	0	0	0	-1	0	49	-1	0	38	13	32	0	-1	0	-1	0	16	-1	-1	0
c47182	0	-1	44	-1	0	0	0	0	0	9	-1	37	-1	0	0	0	-1	0	13	13	-1	0	0	0	0	0	0	7	-1	-1
c47222	-1	0	8	8	-1	-1	0	0	9	0	-1	-1	-1	23	-1	0	1	0	0	0	-1	7	7	-1	23	-1	0	0	34	-1
c47255	-1	0	44	0	0	22	0	0	0	-1	0	0	-1	0	33	0	4	0	0	-1	0	-1	-1	0	0	0	13	0	38	15
c47305	0	-1	0	19	-1	0	0	0	-1	0	0	0	-1	-1	0	0	-1	-1	12	0	0	0	0	0	0	0	0	39	0	0
c47307	22	0	32	-1	0	0	0	0	0	0	-1	0	0	21	0	0	0	49	0	-1	0	33	19	12	24	0	0	26	0	15
c47312	35	0	0	0	0	0	-1	7	0	12	0	0	-1	19	0	0	1	0	0	0	-1	0	0	0	0	0	-1	10	-1	-1
c47333	0	0	44	-1	0	-1	0	0	0	0	-1	0	14	24	-1	32	-1	-1	7	-1	-1	0	7	0	7	23	-1	1	38	15
c47375	48	0	0	-1	-1	5	7	-1	-1	0	0	-1	-1	0	0	49	44	39	0	0	1	-1	0	0	-1	0	0	-1	0	9
c47383	0	-1	-1	19	0	0	0	0	1	-1	48	0	0	0	-1	0	-1	12	0	0	25	-1	-1	-1	0	0	0	39	0	0
c47462	0	0	0	-1	-1	10	0	-1	8	12	0	-1	44	-1	0	49	0	0	0	0	0	0	2	-1	-1	37	0	3	0	38
c47469	2	0	44	-1	-1	0	0	-1	2	0	1	0	0	13	9	-1	4	0	-1	-1	0	-1	2	0	0	0	-1	0	38	-1
c47476	-1	0	48	-1	19	10	0	-1	0	0	32	-1	0	-1	0	-1	-1	0	0	0	-1	7	2	0	-1	-1	0	0	0	0
c47485	-1	0	-1	0	0	0	-1	0	33	-1	0	-1	0	-1	0	49	0	0	33	13	0	0	-1	0	0	-1	16	-1	0	0
c47489	0	0	44	-1	0	0	0	4	-1	-1	0	8	0	-1	-1	38	4	-1	0	32	0	0	9	0	-1	33	-1	0	38	15
c47502	35	49	-1	49	0	0	0	0	17	-1	0	-1	-1	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	10	0	-1
c47503	35	0	0	49	-1	0	0	0	-1	0	-1	0	-1	0	-1	0	1	0	0	-1	0	0	0	-1	8	0	0	10	0	0
c47511	0	0	0	0	0	0	-1	0	1	43	0	0	-1	44	0	45	22	48	0	-1	0	34	19	0	24	13	39	1	0	-1
c47524	35	-1	44	0	0	-1	0	-1	14	0	36	0	0	13	9	-1	4	0	0	-1	-1	0	-1	-1	0	0	0	0	38	15
c47530	0	13	44	0	0	0	0	0	0	9	-1	37	-1	0	0	0	4	0	0	13	-1	0	50	-1	34	0	0	7	38	-1
c47540	0	-1	43	0	0	-1	-1	-1	0	0	0	-1	25	9	0	49	0	0	11	2	0	0	0	0	-1	-1	0	0	0	0
c47578	0	-1	-1	0	-1	0	0	0	0	-1	0	0	49	0	13	0	0	0	-1	0	0	0	19	0	24	-1	47	0	-1	-1
c47579	-1	0	0	0	-1	0	0	0	0	-1	0	0	49	0	13	0	-1	0	13	0	-1	0	19	-1	24	-1	47	0	-1	-1
c47603	0	10	16	-1	38	0	0	0	0	0	0	0	0	7	0	0	0	39	-1	-1	0	0	0	-1	0	-1	-1	0	0	22
c47619	43	0	44	-1	-1	14	0	0	0	9	24	37	-1	-1	0	-1	4	0	-1	-1	-1	-1	-1	0	-1	2	0	7	-1	15
c47623	0	0	-1	0	0	0	0	0	-1	0	-1	-1	0	0	0	0	-1	-1	0	47	39	-1	0	19	4	38	0	32	-1	0
c47654	15	0	0	19	0	0	0	-1	1	0	0	0	0	0	0	13	1	0	0	-1	41	0	-1	0	0	-1	0	-1	0	0
c47663	-1	0	0	-1	33	0	27	0	0	-1	0	0	17	0	0	49	-1	-1	-1	13	32	0	-1	0	-1	-1	16	-1	-1	22
c47664	-1	12	-1	0	33	7	0	0	0	0	0	0	0	-1	0	49	-1	0	0	-1	-1	-1	0	0	0	0	16	19	-1	22
c47665	-1	12	-1	0	33	7	0	0	0	2	0	0	-1	0	-1	49	-1	0	0	-1	-1	0	0	0	0	0	16	19	-1	22
c47678	0	0	42	0	-1	30	0	-1	-1	22	0	-1	0	0	16	49	0	0	0	0	0	0	0	0	21	7	0	17	13	0
c47679	0	0	42	0	23	30	0	-1	-1	22	-1	-1	0	0	16	-1	0	0	0	0	0	0	-1	-1	21	7	0	17	13	0
c47722	43	0	-1	0	1	0	0	-1	-1	29	0	-1	40	-1	23	-1	0	0	15	7	-1	0	36	38	21	-1	-1	-1	0	50
c47738	-1	0	0	0	13	-1	0	0	-1	20	0	0	-1	0	8	-1	-1	-1	50	0	0	3	19	32	-1	3	0	0	8	19
c47740	39	-1	0	15	0	0	0	-1	0	0	-1	-1	50	-1	-1	49	0	0	0	0	-1	0	36	32	21	15	-1	0	0	50
c47766	0	0	44	23	0	0	0	-1	0	-1	0	36	-1	0	0	-1	4	-1	0	0	-1	0	0	-1	0	0	-1	7	38	15
c47776	19	0	44	0	0	0	0	-1	0	0	-1	0	0	0	0	0	4	-1	1	-1	1	-1	0	0	0	0	-1	-1	38	15
c47786	0	0	0	0	23	30	0	-1	-1	22	0	-1	0	0	0	49	48	-1	-1	-1	0	0	0	0	21	-1	0	17	0	0
c47787	0	0	0	0	23	30	-1	-1	-1	22	0	-1	0	0	0	49	48	0	-1	10	0	-1	0	0	21	7	0	17	0	0
c47793	0	13	-1	0	0	-1	-1	38	0	-1	24	-1	-1	0	32	0	4	0	-1	13	-1	-1	0	0	0	0	0	7	38	15
c47812	35	0	0	0	0	0	-1	0	24	15	-1	-1	0	0	22	-1	-1	-1	22	-1	0	0	0	-1	0	0	-1	10	20	-1
c47822	0	0	0	14	23	0	-1	-1	0	22	7	-1	32	0	0	49	-1	0	21	0	0	0	0	0	21	0	0	0	0	0
c47826	0	0	44	0	0	0	27	0	-1	-1	-1	0	-1	-1	0	0	4	-1	0	0	0	-1	0	-1	-1	0	-1	0	38	15
c47831	0	-1	2	0	0	32	0	-1	2	0	20	-1	47	0	0	49	41	0	0	-1	0	0	0	21	21	-1	0	0	1	13
c47833	-1	1	48	-1	-1	10	0	-1	0	0	-1	-1	-1	32	0	-1	7	0	0	-1	0	-1	2	0	21	31	0	0	0	-1
c47851	0	43	-1	0	0	0	0	-1	0	0	-1	7	32	36	32	-1	1	0	-1	-1	14	0	31	0	0	0	0	-1	2	0
c47864	35	0	0	22	-1	0	0	0	0	15	15	0	0	0	-1	-1	-1	0	-1	0	15	0	0	0	0	0	-1	10	20	-1
c47875	-1	13	0	48	0	0	-1	0	0	22	0	13	50	-1	48	49	0	0	-1	13	0	32	32	0	50	0	-1	19	-1	29
c47891	21	0	39	0	10	-1	0	-1	32	20	-1	0	0	0	-1	47	0	0	0	0	48	-1	-1	33	24	21	0	0	0	0
c47924	-1	-1	-1	14	0	0	0	0	13	0	-1	0	0	0	0	49	0	0	0	13	0	-1	0	0	0	0	-1	-1	-1	22
c47934	35	0	-1	25	0	0	0	-1	-1	0	0	13	-1	0	-1	0	-1	0	-1	-1	-1	-1	-1	0	0	-1	0	10	0	0
c47941	35	0	44	40	0	0	0	-1	14	0	0	0	0	13	9	0	4	0	1	35	0	0	0	-1	0	0	0	0	38	15
c47970	-1	0	48	-1	0	10	0	-1	-1	0	32	-1	-1	32	0	49	7	-1	0	-1	0	0	2	0	21	31	0	0	0	0
c47972	32	-1	-1	0	-1	0	0	0	48	0	-1	8	7	-1	0	12	4	0	0	-1	-1	8	0	0	0	0	13	-1	38	15
